,chargingAvailability,variable,value,name,lat,lon
1136,528009010107484.0,2023-05-12 11:00:00,3,Fastned Maarheeze Rijksweg A2,51.32531,5.59222
1137,528009010107484.0,2023-05-12 14:00:00,6,Fastned Maarheeze Rijksweg A2,51.32531,5.59222
1138,528009010107484.0,2023-05-12 08:00:00,3,Fastned Maarheeze Rijksweg A2,51.32531,5.59222
1139,528009010107484.0,2023-05-12 12:00:00,2,Fastned Maarheeze Rijksweg A2,51.32531,5.59222
1140,528009010107484.0,2023-05-12 10:00:00,2,Fastned Maarheeze Rijksweg A2,51.32531,5.59222
1141,528009010110333.0,2023-05-12 09:01:00,0,Shell Recharge Eindhoven Floraplein,51.41554,5.49741
1142,528009010110333.0,2023-05-12 13:00:00,0,Shell Recharge Eindhoven Floraplein,51.41554,5.49741
1143,528009010110333.0,2023-05-12 11:00:00,0,Shell Recharge Eindhoven Floraplein,51.41554,5.49741
1144,528009010110333.0,2023-05-12 14:00:00,0,Shell Recharge Eindhoven Floraplein,51.41554,5.49741
1145,528009010110333.0,2023-05-12 08:00:00,0,Shell Recharge Eindhoven Floraplein,51.41554,5.49741
1146,528009010110333.0,2023-05-12 12:00:00,0,Shell Recharge Eindhoven Floraplein,51.41554,5.49741
1147,528009010110333.0,2023-05-12 10:00:00,0,Shell Recharge Eindhoven Floraplein,51.41554,5.49741
1148,528009010057340.0,2023-05-12 09:01:00,0,InCharge Beugen Provincialeweg,51.66573,5.94387
1149,528009010057340.0,2023-05-12 13:00:00,0,InCharge Beugen Provincialeweg,51.66573,5.94387
1150,528009010057340.0,2023-05-12 11:00:00,0,InCharge Beugen Provincialeweg,51.66573,5.94387
1151,528009010057340.0,2023-05-12 14:00:00,0,InCharge Beugen Provincialeweg,51.66573,5.94387
1152,528009010057340.0,2023-05-12 08:00:00,0,InCharge Beugen Provincialeweg,51.66573,5.94387
1153,528009010057340.0,2023-05-12 12:00:00,0,InCharge Beugen Provincialeweg,51.66573,5.94387
1154,528009010057340.0,2023-05-12 10:00:00,0,InCharge Beugen Provincialeweg,51.66573,5.94387
1155,528009010050175.0,2023-05-12 09:01:00,0,InCharge Heesch Cereslaan,51.73566,5.51032
1156,528009010050175.0,2023-05-12 13:00:00,0,InCharge Heesch Cereslaan,51.73566,5.51032
1157,528009010050175.0,2023-05-12 11:00:00,0,InCharge Heesch Cereslaan,51.73566,5.51032
1158,528009010050175.0,2023-05-12 14:00:00,0,InCharge Heesch Cereslaan,51.73566,5.51032
1159,528009010050175.0,2023-05-12 08:00:00,0,InCharge Heesch Cereslaan,51.73566,5.51032
1160,528009010050175.0,2023-05-12 12:00:00,0,InCharge Heesch Cereslaan,51.73566,5.51032
1161,528009010050175.0,2023-05-12 10:00:00,0,InCharge Heesch Cereslaan,51.73566,5.51032
1162,528009008553631.0,2023-05-12 09:01:00,2,Allego Venlo Nijmeegseweg,51.39537,6.17455
1163,528009008553631.0,2023-05-12 13:00:00,0,Allego Venlo Nijmeegseweg,51.39537,6.17455
1164,528009008553631.0,2023-05-12 11:00:00,0,Allego Venlo Nijmeegseweg,51.39537,6.17455
1165,528009008553631.0,2023-05-12 14:00:00,2,Allego Venlo Nijmeegseweg,51.39537,6.17455
1166,528009008553631.0,2023-05-12 08:00:00,0,Allego Venlo Nijmeegseweg,51.39537,6.17455
1167,528009008553631.0,2023-05-12 12:00:00,0,Allego Venlo Nijmeegseweg,51.39537,6.17455
1168,528009008553631.0,2023-05-12 10:00:00,0,Allego Venlo Nijmeegseweg,51.39537,6.17455
1169,528009009078878.0,2023-05-12 09:01:00,0,Fastned Eijsden,50.77688,5.72977
1170,528009009078878.0,2023-05-12 13:00:00,5,Fastned Eijsden,50.77688,5.72977
1171,528009009078878.0,2023-05-12 11:00:00,1,Fastned Eijsden,50.77688,5.72977
1172,528009009078878.0,2023-05-12 14:00:00,4,Fastned Eijsden,50.77688,5.72977
1173,528009009078878.0,2023-05-12 08:00:00,0,Fastned Eijsden,50.77688,5.72977
1174,528009009078878.0,2023-05-12 12:00:00,4,Fastned Eijsden,50.77688,5.72977
1175,528009009078878.0,2023-05-12 10:00:00,0,Fastned Eijsden,50.77688,5.72977
1176,528009009107010.0,2023-05-12 09:01:00,0,Allego Uden Rondweg,51.67109,5.60245
1177,528009009107010.0,2023-05-12 13:00:00,0,Allego Uden Rondweg,51.67109,5.60245
1178,528009009107010.0,2023-05-12 11:00:00,0,Allego Uden Rondweg,51.67109,5.60245
1179,528009009107010.0,2023-05-12 14:00:00,0,Allego Uden Rondweg,51.67109,5.60245
1180,528009009107010.0,2023-05-12 08:00:00,0,Allego Uden Rondweg,51.67109,5.60245
1181,528009009107010.0,2023-05-12 12:00:00,0,Allego Uden Rondweg,51.67109,5.60245
1182,528009009107010.0,2023-05-12 10:00:00,0,Allego Uden Rondweg,51.67109,5.60245
1183,528009010109000.0,2023-05-12 09:01:00,0,TotalEnergies Veghel Poort van Veghel,51.59953,5.51673
1184,528009010109000.0,2023-05-12 13:00:00,1,TotalEnergies Veghel Poort van Veghel,51.59953,5.51673
1185,528009010109000.0,2023-05-12 11:00:00,1,TotalEnergies Veghel Poort van Veghel,51.59953,5.51673
1186,528009010109000.0,2023-05-12 14:00:00,0,TotalEnergies Veghel Poort van Veghel,51.59953,5.51673
1187,528009010109000.0,2023-05-12 08:00:00,0,TotalEnergies Veghel Poort van Veghel,51.59953,5.51673
1188,528009010109000.0,2023-05-12 12:00:00,1,TotalEnergies Veghel Poort van Veghel,51.59953,5.51673
1189,528009010109000.0,2023-05-12 10:00:00,1,TotalEnergies Veghel Poort van Veghel,51.59953,5.51673
1190,528009010108040.0,2023-05-12 09:01:00,0,Shell Recharge Venlo Krefeldseweg,51.37195,6.17842
1191,528009010108040.0,2023-05-12 13:00:00,0,Shell Recharge Venlo Krefeldseweg,51.37195,6.17842
1192,528009010108040.0,2023-05-12 11:00:00,0,Shell Recharge Venlo Krefeldseweg,51.37195,6.17842
1193,528009010108040.0,2023-05-12 14:00:00,0,Shell Recharge Venlo Krefeldseweg,51.37195,6.17842
1194,528009010108040.0,2023-05-12 08:00:00,0,Shell Recharge Venlo Krefeldseweg,51.37195,6.17842
1195,528009010108040.0,2023-05-12 12:00:00,0,Shell Recharge Venlo Krefeldseweg,51.37195,6.17842
1196,528009010108040.0,2023-05-12 10:00:00,0,Shell Recharge Venlo Krefeldseweg,51.37195,6.17842
1197,528009010056519.0,2023-05-12 09:01:00,0,InCharge Echt Zuiderpoort,51.10397,5.86271
1198,528009010056519.0,2023-05-12 13:00:00,0,InCharge Echt Zuiderpoort,51.10397,5.86271
1199,528009010056519.0,2023-05-12 11:00:00,1,InCharge Echt Zuiderpoort,51.10397,5.86271
1200,528009010056519.0,2023-05-12 14:00:00,0,InCharge Echt Zuiderpoort,51.10397,5.86271
1201,528009010056519.0,2023-05-12 08:00:00,0,InCharge Echt Zuiderpoort,51.10397,5.86271
1202,528009010056519.0,2023-05-12 12:00:00,0,InCharge Echt Zuiderpoort,51.10397,5.86271
1203,528009010056519.0,2023-05-12 10:00:00,0,InCharge Echt Zuiderpoort,51.10397,5.86271
1204,528009010072729.0,2023-05-12 09:01:00,0,Allego Rosmalen Molenhoekpassage,51.71043,5.36629
1205,528009010072729.0,2023-05-12 13:00:00,0,Allego Rosmalen Molenhoekpassage,51.71043,5.36629
1206,528009010072729.0,2023-05-12 11:00:00,1,Allego Rosmalen Molenhoekpassage,51.71043,5.36629
1207,528009010072729.0,2023-05-12 14:00:00,2,Allego Rosmalen Molenhoekpassage,51.71043,5.36629
1208,528009010072729.0,2023-05-12 08:00:00,0,Allego Rosmalen Molenhoekpassage,51.71043,5.36629
1209,528009010072729.0,2023-05-12 12:00:00,1,Allego Rosmalen Molenhoekpassage,51.71043,5.36629
1210,528009010072729.0,2023-05-12 10:00:00,0,Allego Rosmalen Molenhoekpassage,51.71043,5.36629
1211,528009009077771.0,2023-05-12 09:01:00,1,IONITY Sevenum Kleefsedijk,51.38006,5.9856
1212,528009009077771.0,2023-05-12 13:00:00,0,IONITY Sevenum Kleefsedijk,51.38006,5.9856
1213,528009009077771.0,2023-05-12 11:00:00,2,IONITY Sevenum Kleefsedijk,51.38006,5.9856
1214,528009009077771.0,2023-05-12 14:00:00,0,IONITY Sevenum Kleefsedijk,51.38006,5.9856
1215,528009009077771.0,2023-05-12 08:00:00,2,IONITY Sevenum Kleefsedijk,51.38006,5.9856
1216,528009009077771.0,2023-05-12 12:00:00,0,IONITY Sevenum Kleefsedijk,51.38006,5.9856
1217,528009009077771.0,2023-05-12 10:00:00,1,IONITY Sevenum Kleefsedijk,51.38006,5.9856
1218,528009009078901.0,2023-05-12 09:01:00,5,Fastned Liempde Rijksweg,51.55914,5.3568
1219,528009009078901.0,2023-05-12 13:00:00,13,Fastned Liempde Rijksweg,51.55914,5.3568
1220,528009009078901.0,2023-05-12 11:00:00,6,Fastned Liempde Rijksweg,51.55914,5.3568
1221,528009009078901.0,2023-05-12 14:00:00,5,Fastned Liempde Rijksweg,51.55914,5.3568
1222,528009009078901.0,2023-05-12 08:00:00,4,Fastned Liempde Rijksweg,51.55914,5.3568
1223,528009009078901.0,2023-05-12 12:00:00,7,Fastned Liempde Rijksweg,51.55914,5.3568
1224,528009009078901.0,2023-05-12 10:00:00,4,Fastned Liempde Rijksweg,51.55914,5.3568
1225,528009010103824.0,2023-05-12 09:01:00,0,Shell Recharge Eindhoven John F. Kennedylaan,51.47693,5.48829
1226,528009010103824.0,2023-05-12 13:00:00,0,Shell Recharge Eindhoven John F. Kennedylaan,51.47693,5.48829
1227,528009010103824.0,2023-05-12 11:00:00,0,Shell Recharge Eindhoven John F. Kennedylaan,51.47693,5.48829
1228,528009010103824.0,2023-05-12 14:00:00,0,Shell Recharge Eindhoven John F. Kennedylaan,51.47693,5.48829
1229,528009010103824.0,2023-05-12 08:00:00,0,Shell Recharge Eindhoven John F. Kennedylaan,51.47693,5.48829
1230,528009010103824.0,2023-05-12 12:00:00,0,Shell Recharge Eindhoven John F. Kennedylaan,51.47693,5.48829
1231,528009010103824.0,2023-05-12 10:00:00,0,Shell Recharge Eindhoven John F. Kennedylaan,51.47693,5.48829
1232,528009010069431.0,2023-05-12 09:01:00,1,Fastned Oirschot Rijksweg A58,51.49173,5.35046
1233,528009010069431.0,2023-05-12 13:00:00,2,Fastned Oirschot Rijksweg A58,51.49173,5.35046
1234,528009010069431.0,2023-05-12 11:00:00,1,Fastned Oirschot Rijksweg A58,51.49173,5.35046
1235,528009010069431.0,2023-05-12 14:00:00,1,Fastned Oirschot Rijksweg A58,51.49173,5.35046
1236,528009010069431.0,2023-05-12 08:00:00,0,Fastned Oirschot Rijksweg A58,51.49173,5.35046
1237,528009010069431.0,2023-05-12 12:00:00,1,Fastned Oirschot Rijksweg A58,51.49173,5.35046
1238,528009010069431.0,2023-05-12 10:00:00,0,Fastned Oirschot Rijksweg A58,51.49173,5.35046
1239,528009010110491.0,2023-05-12 09:01:00,0,Shell Recharge Haps A73 Rijksweg,51.68323,5.89302
1240,528009010110491.0,2023-05-12 13:00:00,0,Shell Recharge Haps A73 Rijksweg,51.68323,5.89302
1241,528009010110491.0,2023-05-12 11:00:00,0,Shell Recharge Haps A73 Rijksweg,51.68323,5.89302
1242,528009010110491.0,2023-05-12 14:00:00,0,Shell Recharge Haps A73 Rijksweg,51.68323,5.89302
1243,528009010110491.0,2023-05-12 08:00:00,0,Shell Recharge Haps A73 Rijksweg,51.68323,5.89302
1244,528009010110491.0,2023-05-12 12:00:00,0,Shell Recharge Haps A73 Rijksweg,51.68323,5.89302
1245,528009010110491.0,2023-05-12 10:00:00,0,Shell Recharge Haps A73 Rijksweg,51.68323,5.89302
1246,528009010111646.0,2023-05-12 09:01:00,2,Fastned Schaijk Dassenbaan,51.74656,5.59917
1247,528009010111646.0,2023-05-12 13:00:00,3,Fastned Schaijk Dassenbaan,51.74656,5.59917
1248,528009010111646.0,2023-05-12 11:00:00,1,Fastned Schaijk Dassenbaan,51.74656,5.59917
1249,528009010111646.0,2023-05-12 14:00:00,3,Fastned Schaijk Dassenbaan,51.74656,5.59917
1250,528009010111646.0,2023-05-12 08:00:00,2,Fastned Schaijk Dassenbaan,51.74656,5.59917
1251,528009010111646.0,2023-05-12 12:00:00,0,Fastned Schaijk Dassenbaan,51.74656,5.59917
1252,528009010111646.0,2023-05-12 10:00:00,2,Fastned Schaijk Dassenbaan,51.74656,5.59917
1253,528009010051452.0,2023-05-12 09:01:00,0,Haps Klopsteen,51.6892,5.87924
1254,528009010051452.0,2023-05-12 13:00:00,0,Haps Klopsteen,51.6892,5.87924
1255,528009010051452.0,2023-05-12 11:00:00,0,Haps Klopsteen,51.6892,5.87924
1256,528009010051452.0,2023-05-12 14:00:00,0,Haps Klopsteen,51.6892,5.87924
1257,528009010051452.0,2023-05-12 08:00:00,0,Haps Klopsteen,51.6892,5.87924
1258,528009010051452.0,2023-05-12 12:00:00,0,Haps Klopsteen,51.6892,5.87924
1259,528009010051452.0,2023-05-12 10:00:00,0,Haps Klopsteen,51.6892,5.87924
1260,528008000012804.0,2023-05-12 09:01:00,2,Allego Urmond Mauritslaan,50.98806,5.78099
1261,528008000012804.0,2023-05-12 13:00:00,2,Allego Urmond Mauritslaan,50.98806,5.78099
1262,528008000012804.0,2023-05-12 11:00:00,2,Allego Urmond Mauritslaan,50.98806,5.78099
1263,528008000012804.0,2023-05-12 14:00:00,2,Allego Urmond Mauritslaan,50.98806,5.78099
1264,528008000012804.0,2023-05-12 08:00:00,0,Allego Urmond Mauritslaan,50.98806,5.78099
1265,528008000012804.0,2023-05-12 12:00:00,2,Allego Urmond Mauritslaan,50.98806,5.78099
1266,528008000012804.0,2023-05-12 10:00:00,2,Allego Urmond Mauritslaan,50.98806,5.78099
1267,528009010071428.0,2023-05-12 09:01:00,1,Fastned Geleen Swentiboldweg,51.01049,5.8005
1268,528009010071428.0,2023-05-12 13:00:00,3,Fastned Geleen Swentiboldweg,51.01049,5.8005
1269,528009010071428.0,2023-05-12 11:00:00,4,Fastned Geleen Swentiboldweg,51.01049,5.8005
1270,528009010071428.0,2023-05-12 14:00:00,2,Fastned Geleen Swentiboldweg,51.01049,5.8005
1271,528009010071428.0,2023-05-12 08:00:00,0,Fastned Geleen Swentiboldweg,51.01049,5.8005
1272,528009010071428.0,2023-05-12 12:00:00,3,Fastned Geleen Swentiboldweg,51.01049,5.8005
1273,528009010071428.0,2023-05-12 10:00:00,2,Fastned Geleen Swentiboldweg,51.01049,5.8005
1274,528009009096225.0,2023-05-12 09:01:00,0,Fastned Eijsden Rijksweg,50.78603,5.72781
1275,528009009096225.0,2023-05-12 13:00:00,5,Fastned Eijsden Rijksweg,50.78603,5.72781
1276,528009009096225.0,2023-05-12 11:00:00,4,Fastned Eijsden Rijksweg,50.78603,5.72781
1277,528009009096225.0,2023-05-12 14:00:00,7,Fastned Eijsden Rijksweg,50.78603,5.72781
1278,528009009096225.0,2023-05-12 08:00:00,0,Fastned Eijsden Rijksweg,50.78603,5.72781
1279,528009009096225.0,2023-05-12 12:00:00,4,Fastned Eijsden Rijksweg,50.78603,5.72781
1280,528009009096225.0,2023-05-12 10:00:00,1,Fastned Eijsden Rijksweg,50.78603,5.72781
1281,528009010040359.0,2023-05-12 09:01:00,0,InCharge Landgraaf Brunssummerweg,50.9173,6.02264
1282,528009010040359.0,2023-05-12 13:00:00,0,InCharge Landgraaf Brunssummerweg,50.9173,6.02264
1283,528009010040359.0,2023-05-12 11:00:00,0,InCharge Landgraaf Brunssummerweg,50.9173,6.02264
1284,528009010040359.0,2023-05-12 14:00:00,0,InCharge Landgraaf Brunssummerweg,50.9173,6.02264
1285,528009010040359.0,2023-05-12 08:00:00,0,InCharge Landgraaf Brunssummerweg,50.9173,6.02264
1286,528009010040359.0,2023-05-12 12:00:00,0,InCharge Landgraaf Brunssummerweg,50.9173,6.02264
1287,528009010040359.0,2023-05-12 10:00:00,0,InCharge Landgraaf Brunssummerweg,50.9173,6.02264
1288,528009010048399.0,2023-05-12 09:01:00,1,InCharge Heerlen Breukerweg,50.9046,5.9439
1289,528009010048399.0,2023-05-12 13:00:00,1,InCharge Heerlen Breukerweg,50.9046,5.9439
1290,528009010048399.0,2023-05-12 11:00:00,1,InCharge Heerlen Breukerweg,50.9046,5.9439
1291,528009010048399.0,2023-05-12 14:00:00,1,InCharge Heerlen Breukerweg,50.9046,5.9439
1292,528009010048399.0,2023-05-12 08:00:00,0,InCharge Heerlen Breukerweg,50.9046,5.9439
1293,528009010048399.0,2023-05-12 12:00:00,1,InCharge Heerlen Breukerweg,50.9046,5.9439
1294,528009010048399.0,2023-05-12 10:00:00,0,InCharge Heerlen Breukerweg,50.9046,5.9439
1295,528009009078050.0,2023-05-12 09:01:00,0,Allego Eindhoven Noord Brabantlaan,51.43621,5.42311
1296,528009009078050.0,2023-05-12 13:00:00,0,Allego Eindhoven Noord Brabantlaan,51.43621,5.42311
1297,528009009078050.0,2023-05-12 11:00:00,0,Allego Eindhoven Noord Brabantlaan,51.43621,5.42311
1298,528009009078050.0,2023-05-12 14:00:00,0,Allego Eindhoven Noord Brabantlaan,51.43621,5.42311
1299,528009009078050.0,2023-05-12 08:00:00,0,Allego Eindhoven Noord Brabantlaan,51.43621,5.42311
1300,528009009078050.0,2023-05-12 12:00:00,0,Allego Eindhoven Noord Brabantlaan,51.43621,5.42311
1301,528009009078050.0,2023-05-12 10:00:00,0,Allego Eindhoven Noord Brabantlaan,51.43621,5.42311
1302,528009010112591.0,2023-05-12 09:01:00,0,Fastned Ell Rijksweg A2,51.22078,5.80891
1303,528009010112591.0,2023-05-12 13:00:00,0,Fastned Ell Rijksweg A2,51.22078,5.80891
1304,528009010112591.0,2023-05-12 11:00:00,0,Fastned Ell Rijksweg A2,51.22078,5.80891
1305,528009010112591.0,2023-05-12 14:00:00,0,Fastned Ell Rijksweg A2,51.22078,5.80891
1306,528009010112591.0,2023-05-12 08:00:00,0,Fastned Ell Rijksweg A2,51.22078,5.80891
1307,528009010112591.0,2023-05-12 12:00:00,0,Fastned Ell Rijksweg A2,51.22078,5.80891
1308,528009010112591.0,2023-05-12 10:00:00,0,Fastned Ell Rijksweg A2,51.22078,5.80891
1309,528009010065903.0,2023-05-12 09:01:00,0,InCharge Nederweert Randweg West,51.27758,5.73956
1310,528009010065903.0,2023-05-12 13:00:00,0,InCharge Nederweert Randweg West,51.27758,5.73956
1311,528009010065903.0,2023-05-12 11:00:00,0,InCharge Nederweert Randweg West,51.27758,5.73956
1312,528009010065903.0,2023-05-12 14:00:00,0,InCharge Nederweert Randweg West,51.27758,5.73956
1313,528009010065903.0,2023-05-12 08:00:00,0,InCharge Nederweert Randweg West,51.27758,5.73956
1314,528009010065903.0,2023-05-12 12:00:00,0,InCharge Nederweert Randweg West,51.27758,5.73956
1315,528009010065903.0,2023-05-12 10:00:00,1,InCharge Nederweert Randweg West,51.27758,5.73956
1316,528009010107828.0,2023-05-12 09:01:00,3,Fastned Schaijk,51.7456,5.60249
1317,528009010107828.0,2023-05-12 13:00:00,3,Fastned Schaijk,51.7456,5.60249
1318,528009010107828.0,2023-05-12 11:00:00,3,Fastned Schaijk,51.7456,5.60249
1319,528009010107828.0,2023-05-12 14:00:00,5,Fastned Schaijk,51.7456,5.60249
1320,528009010107828.0,2023-05-12 08:00:00,0,Fastned Schaijk,51.7456,5.60249
1321,528009010107828.0,2023-05-12 12:00:00,0,Fastned Schaijk,51.7456,5.60249
1322,528009010107828.0,2023-05-12 10:00:00,0,Fastned Schaijk,51.7456,5.60249
1323,528009010112848.0,2023-05-12 09:01:00,0,Shell Recharge Oirschot Rijksweg A58,51.4922,5.34928
1324,528009010112848.0,2023-05-12 13:00:00,0,Shell Recharge Oirschot Rijksweg A58,51.4922,5.34928
1325,528009010112848.0,2023-05-12 11:00:00,0,Shell Recharge Oirschot Rijksweg A58,51.4922,5.34928
1326,528009010112848.0,2023-05-12 14:00:00,0,Shell Recharge Oirschot Rijksweg A58,51.4922,5.34928
1327,528009010112848.0,2023-05-12 08:00:00,0,Shell Recharge Oirschot Rijksweg A58,51.4922,5.34928
1328,528009010112848.0,2023-05-12 12:00:00,0,Shell Recharge Oirschot Rijksweg A58,51.4922,5.34928
1329,528009010112848.0,2023-05-12 10:00:00,0,Shell Recharge Oirschot Rijksweg A58,51.4922,5.34928
1330,528009010109240.0,2023-05-12 09:01:00,0,Maxem Energy Solutions Beringe Haambergweg,51.31902,5.90978
1331,528009010109240.0,2023-05-12 13:00:00,0,Maxem Energy Solutions Beringe Haambergweg,51.31902,5.90978
1332,528009010109240.0,2023-05-12 11:00:00,0,Maxem Energy Solutions Beringe Haambergweg,51.31902,5.90978
1333,528009010109240.0,2023-05-12 14:00:00,0,Maxem Energy Solutions Beringe Haambergweg,51.31902,5.90978
1334,528009010109240.0,2023-05-12 08:00:00,0,Maxem Energy Solutions Beringe Haambergweg,51.31902,5.90978
1335,528009010109240.0,2023-05-12 12:00:00,0,Maxem Energy Solutions Beringe Haambergweg,51.31902,5.90978
1336,528009010109240.0,2023-05-12 10:00:00,0,Maxem Energy Solutions Beringe Haambergweg,51.31902,5.90978
1337,528009010104959.0,2023-05-12 09:01:00,0,Shell Recharge Ell E25,51.22023,5.80957
1338,528009010104959.0,2023-05-12 13:00:00,0,Shell Recharge Ell E25,51.22023,5.80957
1339,528009010104959.0,2023-05-12 11:00:00,0,Shell Recharge Ell E25,51.22023,5.80957
1340,528009010104959.0,2023-05-12 14:00:00,0,Shell Recharge Ell E25,51.22023,5.80957
1341,528009010104959.0,2023-05-12 08:00:00,0,Shell Recharge Ell E25,51.22023,5.80957
1342,528009010104959.0,2023-05-12 12:00:00,0,Shell Recharge Ell E25,51.22023,5.80957
1343,528009010104959.0,2023-05-12 10:00:00,0,Shell Recharge Ell E25,51.22023,5.80957
1344,528009010105580.0,2023-05-12 09:01:00,0,InCharge Maastricht Stadionplein,50.85645,5.71781
1345,528009010105580.0,2023-05-12 13:00:00,0,InCharge Maastricht Stadionplein,50.85645,5.71781
1346,528009010105580.0,2023-05-12 11:00:00,0,InCharge Maastricht Stadionplein,50.85645,5.71781
1347,528009010105580.0,2023-05-12 14:00:00,0,InCharge Maastricht Stadionplein,50.85645,5.71781
1348,528009010105580.0,2023-05-12 08:00:00,0,InCharge Maastricht Stadionplein,50.85645,5.71781
1349,528009010105580.0,2023-05-12 12:00:00,0,InCharge Maastricht Stadionplein,50.85645,5.71781
1350,528009010105580.0,2023-05-12 10:00:00,0,InCharge Maastricht Stadionplein,50.85645,5.71781
1351,528009009086102.0,2023-05-12 09:01:00,1,Allego Sevenum Kleefsedijk,51.37979,5.98482
1352,528009009086102.0,2023-05-12 13:00:00,0,Allego Sevenum Kleefsedijk,51.37979,5.98482
1353,528009009086102.0,2023-05-12 11:00:00,1,Allego Sevenum Kleefsedijk,51.37979,5.98482
1354,528009009086102.0,2023-05-12 14:00:00,0,Allego Sevenum Kleefsedijk,51.37979,5.98482
1355,528009009086102.0,2023-05-12 08:00:00,1,Allego Sevenum Kleefsedijk,51.37979,5.98482
1356,528009009086102.0,2023-05-12 12:00:00,1,Allego Sevenum Kleefsedijk,51.37979,5.98482
1357,528009009086102.0,2023-05-12 10:00:00,1,Allego Sevenum Kleefsedijk,51.37979,5.98482
1358,528009009084983.0,2023-05-12 09:01:00,1,Allego Urmond Mauritslaan,50.98832,5.779
1359,528009009084983.0,2023-05-12 13:00:00,2,Allego Urmond Mauritslaan,50.98832,5.779
1360,528009009084983.0,2023-05-12 11:00:00,0,Allego Urmond Mauritslaan,50.98832,5.779
1361,528009009084983.0,2023-05-12 14:00:00,2,Allego Urmond Mauritslaan,50.98832,5.779
1362,528009009084983.0,2023-05-12 08:00:00,1,Allego Urmond Mauritslaan,50.98832,5.779
1363,528009009084983.0,2023-05-12 12:00:00,0,Allego Urmond Mauritslaan,50.98832,5.779
1364,528009009084983.0,2023-05-12 10:00:00,1,Allego Urmond Mauritslaan,50.98832,5.779
1365,528009010065809.0,2023-05-12 09:01:00,0,EVBox Eersel Sigarenmaker,51.36786,5.31594
1366,528009010065809.0,2023-05-12 13:00:00,0,EVBox Eersel Sigarenmaker,51.36786,5.31594
1367,528009010065809.0,2023-05-12 11:00:00,0,EVBox Eersel Sigarenmaker,51.36786,5.31594
1368,528009010065809.0,2023-05-12 14:00:00,0,EVBox Eersel Sigarenmaker,51.36786,5.31594
1369,528009010065809.0,2023-05-12 08:00:00,0,EVBox Eersel Sigarenmaker,51.36786,5.31594
1370,528009010065809.0,2023-05-12 12:00:00,0,EVBox Eersel Sigarenmaker,51.36786,5.31594
1371,528009010065809.0,2023-05-12 10:00:00,0,EVBox Eersel Sigarenmaker,51.36786,5.31594
1372,528009010074332.0,2023-05-12 09:01:00,0,PARKnCHARGE Geffen Rijksweg,51.73447,5.49317
1373,528009010074332.0,2023-05-12 13:00:00,0,PARKnCHARGE Geffen Rijksweg,51.73447,5.49317
1374,528009010074332.0,2023-05-12 11:00:00,0,PARKnCHARGE Geffen Rijksweg,51.73447,5.49317
1375,528009010074332.0,2023-05-12 14:00:00,0,PARKnCHARGE Geffen Rijksweg,51.73447,5.49317
1376,528009010074332.0,2023-05-12 08:00:00,0,PARKnCHARGE Geffen Rijksweg,51.73447,5.49317
1377,528009010074332.0,2023-05-12 12:00:00,0,PARKnCHARGE Geffen Rijksweg,51.73447,5.49317
1378,528009010074332.0,2023-05-12 10:00:00,0,PARKnCHARGE Geffen Rijksweg,51.73447,5.49317
1379,528009010056662.0,2023-05-12 09:01:00,0,Fastned Geldrop Rijksweg E3,51.4039,5.53795
1380,528009010056662.0,2023-05-12 13:00:00,2,Fastned Geldrop Rijksweg E3,51.4039,5.53795
1381,528009010056662.0,2023-05-12 11:00:00,0,Fastned Geldrop Rijksweg E3,51.4039,5.53795
1382,528009010056662.0,2023-05-12 14:00:00,0,Fastned Geldrop Rijksweg E3,51.4039,5.53795
1383,528009010056662.0,2023-05-12 08:00:00,0,Fastned Geldrop Rijksweg E3,51.4039,5.53795
1384,528009010056662.0,2023-05-12 12:00:00,5,Fastned Geldrop Rijksweg E3,51.4039,5.53795
1385,528009010056662.0,2023-05-12 10:00:00,2,Fastned Geldrop Rijksweg E3,51.4039,5.53795
1386,528009010065691.0,2023-05-12 09:01:00,0,Harderwijk Boekhorstlaan,52.33573,5.64309
1387,528009010065691.0,2023-05-12 13:00:00,0,Harderwijk Boekhorstlaan,52.33573,5.64309
1388,528009010065691.0,2023-05-12 11:00:00,0,Harderwijk Boekhorstlaan,52.33573,5.64309
1389,528009010065691.0,2023-05-12 14:00:00,0,Harderwijk Boekhorstlaan,52.33573,5.64309
1390,528009010065691.0,2023-05-12 08:00:00,0,Harderwijk Boekhorstlaan,52.33573,5.64309
1391,528009010065691.0,2023-05-12 12:00:00,0,Harderwijk Boekhorstlaan,52.33573,5.64309
1392,528009010065691.0,2023-05-12 10:00:00,0,Harderwijk Boekhorstlaan,52.33573,5.64309
1393,528009010110904.0,2023-05-12 09:01:00,0,InCharge Harderwijk Knardijk West,52.35386,5.63045
1394,528009010110904.0,2023-05-12 13:00:00,0,InCharge Harderwijk Knardijk West,52.35386,5.63045
1395,528009010110904.0,2023-05-12 11:00:00,0,InCharge Harderwijk Knardijk West,52.35386,5.63045
1396,528009010110904.0,2023-05-12 14:00:00,0,InCharge Harderwijk Knardijk West,52.35386,5.63045
1397,528009010110904.0,2023-05-12 08:00:00,0,InCharge Harderwijk Knardijk West,52.35386,5.63045
1398,528009010110904.0,2023-05-12 12:00:00,0,InCharge Harderwijk Knardijk West,52.35386,5.63045
1399,528009010110904.0,2023-05-12 10:00:00,0,InCharge Harderwijk Knardijk West,52.35386,5.63045
